52, 19, 14, 11, 5, 3, 10.4, 5.8515
52, 19, 13, 11, 7, 2, 10.4, 5.71314
52, 19, 13, 11, 5, 4, 10.4, 5.49909
52, 19, 13, 10, 7, 3, 10.4, 5.42586
52, 19, 13, 9, 7, 4, 10.4, 5.2
52, 19, 13, 8, 7, 5, 10.4, 5.04381
52, 19, 11, 9, 8, 5, 10.4, 4.71593
52, 17, 16, 11, 5, 3, 10.4, 5.64269
52, 17, 15, 11, 7, 2, 10.4, 5.42586
52, 17, 14, 13, 5, 3, 10.4, 5.42586
52, 17, 13, 11, 9, 2, 10.4, 4.96387
52, 17, 13, 11, 8, 3, 10.4, 4.71593
52, 17, 13, 11, 7, 4, 10.4, 4.54313
52, 17, 13, 11, 6, 5, 10.4, 4.45421
52, 17, 13, 9, 8, 5, 10.4, 4.17612
52, 17, 12, 11, 7, 5, 10.4, 4.17612
52, 17, 11, 9, 8, 7, 10.4, 3.55528
52, 16, 13, 11, 7, 5, 10.4, 3.97995
52, 14, 13, 11, 9, 5, 10.4, 3.2
53, 19, 13, 11, 7, 3, 10.6, 5.42586
53, 19, 13, 9, 7, 5, 10.6, 4.96387
53, 17, 13, 11, 7, 5, 10.6, 4.27083
54, 37, 7, 5, 3, 2, 10.8, 13.2121
54, 31, 13, 5, 3, 2, 10.8, 10.8148
54, 31, 11, 7, 3, 2, 10.8, 10.5906
54, 31, 11, 5, 4, 3, 10.8, 10.4766
54, 31, 9, 7, 5, 2, 10.8, 10.3615
54, 31, 8, 7, 5, 3, 10.8, 10.245
54, 29, 13, 7, 3, 2, 10.8, 9.88737
54, 29, 13, 5, 4, 3, 10.8, 9.76524
54, 29, 11, 7, 5, 2, 10.8, 9.55824
54, 29, 11, 7, 4, 3, 10.8, 9.5163
54, 29, 9, 7, 5, 4, 10.8, 9.26067
54, 27, 13, 7, 5, 2, 10.8, 8.86341
54, 27, 11, 7, 5, 4, 10.8, 8.44749
54, 25, 17, 7, 3, 2, 10.8, 8.86341
54, 25, 13, 11, 3, 2, 10.8, 8.30422
54, 25, 11, 9, 7, 2, 10.8, 7.70454
54, 25, 11, 8, 7, 3, 10.8, 7.54718
54, 23, 19, 7, 3, 2, 10.8, 8.58836
54, 23, 19, 5, 4, 3, 10.8, 8.44748
54, 23, 17, 7, 5, 2, 10.8, 7.90949
54, 23, 17, 7, 4, 3, 10.8, 7.85875
54, 23, 16, 7, 5, 3, 10.8, 7.54718
54, 23, 13, 11, 5, 2, 10.8, 7.27736
54, 23, 13, 11, 4, 3, 10.8, 7.22219
54, 23, 13, 9, 7, 2, 10.8, 7.05408
54, 23, 13, 9, 5, 4, 10.8, 6.88186
54, 23, 13, 8, 7, 3, 10.8, 6.88186
54, 23, 13, 7, 6, 5, 10.8, 6.70522
54, 23, 11, 10, 7, 3, 10.8, 6.70522
54, 23, 11, 9, 7, 4, 10.8, 6.5238
54, 23, 11, 8, 7, 5, 10.8, 6.4
54, 22, 17, 7, 5, 3, 10.8, 7.38647
54, 21, 13, 11, 5, 4, 10.8, 6.14492
54, 20, 13, 11, 7, 3, 10.8, 5.74108
54, 19, 17, 13, 3, 2, 10.8, 7.05408
54, 19, 17, 11, 5, 2, 10.8, 6.58483
54, 19, 17, 11, 4, 3, 10.8, 6.5238
54, 19, 17, 9, 7, 2, 10.8, 6.33719
54, 19, 17, 9, 5, 4, 10.8, 6.14492
54, 19, 17, 8, 7, 3, 10.8, 6.14492
54, 19, 17, 7, 6, 5, 10.8, 5.94643
54, 19, 16, 11, 5, 3, 10.8, 6.14492
54, 19, 15, 11, 7, 2, 10.8, 5.94643
54, 19, 14, 13, 5, 3, 10.8, 5.94643
54, 19, 13, 11, 9, 2, 10.8, 5.52811
54, 19, 13, 11, 8, 3, 10.8, 5.3066
54, 19, 13, 11, 7, 4, 10.8, 5.15364
54, 19, 13, 11, 6, 5, 10.8, 5.07543
54, 19, 13, 9, 8, 5, 10.8, 4.83322
54, 19, 12, 11, 7, 5, 10.8, 4.83322
54, 19, 11, 9, 8, 7, 10.8, 4.30813
54, 18, 13, 11, 7, 5, 10.8, 4.57821
54, 17, 16, 13, 5, 3, 10.8, 5.74108
54, 17, 16, 11, 7, 3, 10.8, 5.3066
54, 17, 16, 9, 7, 5, 10.8, 4.83322
54, 17, 15, 13, 7, 2, 10.8, 5.52811
54, 17, 15, 11, 7, 4, 10.8, 4.83322
54, 17, 13, 12, 7, 5, 10.8, 4.30813
54, 17, 13, 11, 10, 3, 10.8, 4.57821
54, 17, 13, 11, 9, 4, 10.8, 4.30813
54, 17, 13, 11, 8, 5, 10.8, 4.11825
54, 17, 13, 11, 7, 6, 10.8, 4.01995
54, 17, 13, 9, 8, 7, 10.8, 3.70945
54, 17, 11, 10, 9, 7, 10.8, 3.37046
54, 16, 13, 11, 9, 5, 10.8, 3.70945
54, 15, 13, 11, 8, 7, 10.8, 2.99333
55, 29, 11, 7, 5, 3, 11, 9.38083
55, 23, 17, 7, 5, 3, 11, 7.69415
55, 23, 13, 11, 5, 3, 11, 7.04273
55, 23, 11, 9, 7, 5, 11, 6.32456
55, 19, 17, 11, 5, 3, 11, 6.32456
55, 19, 13, 11, 7, 5, 11, 4.89898
55, 17, 13, 11, 9, 5, 11, 4
56, 37, 7, 5, 4, 3, 11.2, 12.9677
56, 31, 13, 7, 3, 2, 11.2, 10.6283
56, 31, 13, 5, 4, 3, 11.2, 10.5148
56, 31, 11, 7, 5, 2, 11.2, 10.3228
56, 31, 11, 7, 4, 3, 11.2, 10.284
56, 31, 9, 7, 5, 4, 11.2, 10.0479
56, 29, 17, 5, 3, 2, 11.2, 10.4
56, 29, 13, 7, 5, 2, 11.2, 9.6
56, 29, 13, 7, 4, 3, 11.2, 9.55824
56, 29, 11, 9, 5, 2, 11.2, 9.43186
56, 29, 11, 8, 5, 3, 11.2, 9.30376
56, 29, 11, 7, 5, 4, 11.2, 9.21737
56, 27, 13, 7, 5, 4, 11.2, 8.4947
56, 25, 19, 7, 3, 2, 11.2, 9.17388
56, 25, 17, 7, 4, 3, 11.2, 8.4947
56, 25, 13, 11, 4, 3, 11.2, 7.90949
56, 25, 13, 9, 7, 2, 11.2, 7.75629
56, 25, 13, 8, 7, 3, 11.2, 7.6
56, 25, 11, 9, 7, 4, 11.2, 7.27736
56, 23, 19, 7, 5, 2, 11.2, 8.25591
56, 23, 19, 7, 4, 3, 11.2, 8.20731
56, 23, 17, 11, 3, 2, 11.2, 8.05978
56, 23, 17, 9, 5, 2, 11.2, 7.75629
56, 23, 17, 8, 5, 3, 11.2, 7.6
56, 23, 17, 7, 5, 4, 11.2, 7.494
56, 23, 14, 11, 5, 3, 11.2, 7.11056
56, 23, 13, 11, 7, 2, 11.2, 6.99714
56, 23, 13, 11, 5, 4, 11.2, 6.82349
56, 23, 13, 10, 7, 3, 11.2, 6.76461
56, 23, 13, 9, 7, 4, 11.2, 6.58483
56, 23, 13, 8, 7, 5, 11.2, 6.4622
56, 23, 11, 9, 8, 5, 11.2, 6.20967
56, 22, 19, 7, 5, 3, 11.2, 7.75629
56, 22, 13, 9, 7, 5, 11.2, 6.01332
56, 21, 17, 11, 5, 2, 11.2, 7.11056
56, 19, 17, 13, 5, 2, 11.2, 6.6453
56, 19, 17, 13, 4, 3, 11.2, 6.58483
56, 19, 17, 11, 7, 2, 11.2, 6.27376
56, 19, 17, 11, 5, 4, 11.2, 6.07947
56, 19, 17, 10, 7, 3, 11.2, 6.01332
56, 19, 17, 9, 7, 4, 11.2, 5.81034
56, 19, 17, 8, 7, 5, 11.2, 5.67098
56, 19, 16, 13, 5, 3, 11.2, 6.20967
56, 19, 16, 11, 7, 3, 11.2, 5.81034
56, 19, 16, 9, 7, 5, 11.2, 5.38145
56, 19, 15, 13, 7, 2, 11.2, 6.01332
56, 19, 15, 11, 7, 4, 11.2, 5.38145
56, 19, 13, 12, 7, 5, 11.2, 4.91528
56, 19, 13, 11, 10, 3, 11.2, 5.15364
56, 19, 13, 11, 9, 4, 11.2, 4.91528
56, 19, 13, 11, 8, 5, 11.2, 4.74974
56, 19, 13, 11, 7, 6, 11.2, 4.66476
56, 19, 13, 9, 8, 7, 11.2, 4.4
56, 19, 11, 10, 9, 7, 11.2, 4.11825
56, 17, 16, 13, 7, 3, 11.2, 5.38145
56, 17, 16, 11, 7, 5, 11.2, 4.74974
56, 17, 15, 13, 7, 4, 11.2, 4.91528
56, 17, 14, 11, 9, 5, 11.2, 4.11825
56, 17, 13, 11, 8, 7, 11.2, 3.6
56, 17, 13, 10, 9, 7, 11.2, 3.48712
56, 16, 13, 11, 9, 7, 11.2, 3.1241
57, 31, 11, 7, 5, 3, 11.4, 10.1509
57, 29, 13, 7, 5, 3, 11.4, 9.41488
57, 23, 19, 7, 5, 3, 11.4, 8.0399
57, 23, 13, 11, 7, 3, 11.4, 6.74092
57, 23, 13, 9, 7, 5, 11.4, 6.37495
57, 19, 17, 13, 5, 3, 11.4, 6.37495
57, 19, 17, 11, 7, 3, 11.4, 5.98665
57, 19, 17, 9, 7, 5, 11.4, 5.57136
57, 19, 13, 11, 9, 5, 11.4, 4.63033
57, 17, 13, 11, 9, 7, 11.4, 3.44093
58, 41, 7, 5, 3, 2, 11.6, 14.8
58, 37, 11, 5, 3, 2, 11.6, 13.0782
58, 32, 11, 7, 5, 3, 11.6, 10.5376
58, 31, 17, 5, 3, 2, 11.6, 11.0923
58, 31, 13, 7, 5, 2, 11.6, 10.346
58, 31, 13, 7, 4, 3, 11.6, 10.3073
58, 31, 11, 9, 5, 2, 11.6, 10.1902
58, 31, 11, 8, 5, 3, 11.6, 10.0717
58, 31, 11, 7, 5, 4, 11.6, 9.992
58, 29, 19, 5, 3, 2, 11.6, 10.6508
58, 29, 17, 7, 3, 2, 11.6, 10.1902
58, 29, 17, 5, 4, 3, 11.6, 10.0717
58, 29, 13, 11, 3, 2, 11.6, 9.70773
58, 29, 13, 9, 5, 2, 11.6, 9.45727
58, 29, 13, 8, 5, 3, 11.6, 9.32952
58, 29, 13, 7, 5, 4, 11.6, 9.24338
58, 29, 11, 9, 7, 2, 11.6, 9.2
58, 29, 11, 9, 5, 4, 11.6, 9.06863
58, 29, 11, 8, 7, 3, 11.6, 9.06863
58, 29, 11, 7, 6, 5, 11.6, 8.93532
58, 29, 9, 8, 7, 5, 11.6, 8.8
58, 27, 17, 7, 5, 2, 11.6, 9.2
58, 27, 13, 11, 5, 2, 11.6, 8.66256
58, 27, 11, 8, 7, 5, 11.6, 7.93977
58, 26, 17, 7, 5, 3, 11.6, 8.66256
58, 26, 11, 9, 7, 5, 11.6, 7.47262
58, 25, 19, 7, 4, 3, 11.6, 8.8
58, 25, 17, 11, 3, 2, 11.6, 8.66256
58, 25, 13, 11, 7, 2, 11.6, 7.68375
58, 25, 13, 9, 7, 4, 11.6, 7.31027
58, 23, 19, 11, 3, 2, 11.6, 8.38093
58, 23, 19, 9, 5, 2, 11.6, 8.0895
58, 23, 19, 8, 5, 3, 11.6, 7.93977
58, 23, 19, 7, 5, 4, 11.6, 7.83837
58, 23, 17, 13, 3, 2, 11.6, 8.0895
58, 23, 17, 11, 5, 2, 11.6, 7.68375
58, 23, 17, 11, 4, 3, 11.6, 7.63151
58, 23, 17, 9, 7, 2, 11.6, 7.47262
58, 23, 17, 9, 5, 4, 11.6, 7.31027
58, 23, 17, 8, 7, 3, 11.6, 7.31027
58, 23, 17, 7, 6, 5, 11.6, 7.14423
58, 23, 16, 11, 5, 3, 11.6, 7.31027
58, 23, 15, 11, 7, 2, 11.6, 7.14423
58, 23, 14, 13, 5, 3, 11.6, 7.14423
58, 23, 13, 11, 9, 2, 11.6, 6.8
58, 23, 13, 11, 8, 3, 11.6, 6.62118
58, 23, 13, 11, 7, 4, 11.6, 6.49923
58, 23, 13, 11, 6, 5, 11.6, 6.43739
58, 23, 13, 9, 8, 5, 11.6, 6.2482
58, 23, 12, 11, 7, 5, 11.6, 6.2482
58, 23, 11, 9, 8, 7, 11.6, 5.8515
58, 21, 19, 11, 5, 2, 11.6, 7.47262
58, 21, 17, 13, 5, 2, 11.6, 7.14423
58, 21, 17, 11, 5, 4, 11.6, 6.62118
58, 21, 13, 11, 8, 5, 11.6, 5.42586
58, 20, 17, 11, 7, 3, 11.6, 6.2482
58, 19, 17, 14, 5, 3, 11.6, 6.43739
58, 19, 17, 13, 7, 2, 11.6, 6.31189
58, 19, 17, 13, 5, 4, 11.6, 6.11882
58, 19, 17, 11, 9, 2, 11.6, 6.0531
58, 19, 17, 11, 8, 3, 11.6, 5.8515
58, 19, 17, 11, 7, 4, 11.6, 5.71314
58, 19, 17, 11, 6, 5, 11.6, 5.64269
58, 19, 17, 9, 8, 5, 11.6, 5.42586
58, 19, 16, 13, 7, 3, 11.6, 5.8515
58, 19, 16, 11, 7, 5, 11.6, 5.27636
58, 19, 15, 13, 7, 4, 11.6, 5.42586
58, 19, 14, 11, 9, 5, 11.6, 4.71593
58, 19, 13, 11, 8, 7, 11.6, 4.27083
58, 19, 13, 10, 9, 7, 11.6, 4.17612
58, 18, 17, 11, 7, 5, 11.6, 5.2
58, 17, 16, 13, 7, 5, 11.6, 4.8
58, 17, 16, 11, 9, 5, 11.6, 4.45421
58, 17, 15, 13, 11, 2, 11.6, 5.2
58, 17, 15, 11, 8, 7, 11.6, 3.87814
58, 17, 14, 13, 11, 3, 11.6, 4.71593
58, 17, 14, 13, 9, 5, 11.6, 4.17612
58, 17, 13, 12, 11, 5, 11.6, 3.87814
58, 17, 13, 11, 10, 7, 11.6, 3.32265
58, 17, 13, 11, 9, 8, 11.6, 3.2
59, 31, 13, 7, 5, 3, 11.8, 10.1666
59, 25, 13, 11, 7, 3, 11.8, 7.44043
59, 23, 17, 11, 5, 3, 11.8, 7.44043
59, 23, 13, 11, 7, 5, 11.8, 6.27375
59, 19, 17, 13, 7, 3, 11.8, 6.01332
59, 19, 17, 11, 7, 5, 11.8, 5.45527
59, 19, 13, 11, 9, 7, 11.8, 4.11825
60, 43, 7, 5, 3, 2, 12, 15.5949
60, 41, 7, 5, 4, 3, 12, 14.5602
60, 37, 13, 5, 3, 2, 12, 13.0843
60, 37, 11, 7, 3, 2, 12, 12.8996
60, 37, 11, 5, 4, 3, 12, 12.8062
60, 37, 9, 7, 5, 2, 12, 12.7122
60, 37, 8, 7, 5, 3, 12, 12.6174
60, 34, 11, 7, 5, 3, 12, 11.3137
60, 33, 13, 7, 5, 2, 12, 11.0995
60, 32, 13, 7, 5, 3, 12, 10.5451
60, 31, 19, 5, 3, 2, 12, 11.3137
60, 31, 17, 7, 3, 2, 12, 10.8812
60, 31, 17, 5, 4, 3, 12, 10.7703
60, 31, 13, 11, 3, 2, 12, 10.4307
60, 31, 13, 9, 5, 2, 12, 10.198
60, 31, 13, 8, 5, 3, 12, 10.0797
60, 31, 13, 7, 5, 4, 12, 10
60, 31, 11, 9, 7, 2, 12, 9.95992
60, 31, 11, 9, 5, 4, 12, 9.8387
60, 31, 11, 8, 7, 3, 12, 9.8387
60, 31, 11, 7, 6, 5, 12, 9.71597
60, 31, 9, 8, 7, 5, 12, 9.59166
60, 29, 19, 7, 3, 2, 12, 10.4307
60, 29, 19, 5, 4, 3, 12, 10.315
60, 29, 17, 7, 5, 2, 12, 9.87927
60, 29, 17, 7, 4, 3, 12, 9.8387
60, 29, 16, 7, 5, 3, 12, 9.59166
60, 29, 13, 11, 5, 2, 12, 9.38083
60, 29, 13, 11, 4, 3, 12, 9.33809
60, 29, 13, 9, 7, 2, 12, 9.20869
60, 29, 13, 9, 5, 4, 12, 9.07744
60, 29, 13, 8, 7, 3, 12, 9.07744
60, 29, 13, 7, 6, 5, 12, 8.94427
60, 29, 11, 10, 7, 3, 12, 8.94427
60, 29, 11, 9, 7, 4, 12, 8.80909
60, 29, 11, 8, 7, 5, 12, 8.7178
60, 28, 13, 11, 5, 3, 12, 8.80909
60, 27, 19, 7, 5, 2, 12, 9.46573
60, 27, 17, 7, 5, 4, 12, 8.80909
60, 27, 13, 11, 7, 2, 12, 8.39047
60, 27, 13, 11, 5, 4, 12, 8.24621
60, 27, 13, 8, 7, 5, 12, 7.94984
60, 26, 19, 7, 5, 3, 12, 8.94427
60, 25, 23, 7, 3, 2, 12, 9.95992
60, 25, 19, 11, 3, 2, 12, 8.94427
60, 25, 17, 13, 3, 2, 12, 8.67179
60, 25, 17, 11, 4, 3, 12, 8.24621
60, 25, 17, 9, 7, 2, 12, 8.09938
60, 25, 17, 8, 7, 3, 12, 7.94984
60, 25, 13, 11, 9, 2, 12, 7.48331
60, 25, 13, 11, 8, 3, 12, 7.3212
60, 25, 13, 11, 7, 4, 12, 7.2111
60, 25, 11, 9, 8, 7, 12, 6.63325
60, 24, 13, 11, 7, 5, 12, 6.63325
60, 23, 22, 7, 5, 3, 12, 8.67179
60, 23, 19, 13, 3, 2, 12, 8.39047
60, 23, 19, 11, 5, 2, 12, 8
60, 23, 19, 11, 4, 3, 12, 7.94984
60, 23, 19, 9, 7, 2, 12, 7.79744
60, 23, 19, 9, 5, 4, 12, 7.64199
60, 23, 19, 8, 7, 3, 12, 7.64199
60, 23, 19, 7, 6, 5, 12, 7.48331
60, 23, 17, 13, 5, 2, 12, 7.69415
