30, 16, 11, 3, 10, 5.35413
30, 16, 9, 5, 10, 4.54606
30, 15, 13, 2, 10, 5.71548
30, 15, 11, 4, 10, 4.54606
30, 15, 8, 7, 10, 3.55903
30, 14, 13, 3, 10, 4.96655
30, 14, 11, 5, 10, 3.74166
30, 13, 12, 5, 10, 3.55903
30, 13, 11, 6, 10, 2.94392
30, 13, 10, 7, 10, 2.44949
30, 13, 9, 8, 10, 2.16025
30, 12, 11, 7, 10, 2.16025
30, 11, 10, 9, 10, 0.816497
31, 23, 5, 3, 10.3333, 8.99383
31, 19, 7, 5, 10.3333, 6.18241
31, 17, 11, 3, 10.3333, 5.73488
31, 17, 9, 5, 10.3333, 4.98888
31, 13, 11, 7, 10.3333, 2.49444
32, 25, 4, 3, 10.6667, 10.1434
32, 23, 7, 2, 10.6667, 8.95669
32, 23, 5, 4, 10.6667, 8.73053
32, 22, 7, 3, 10.6667, 8.17856
32, 19, 11, 2, 10.6667, 6.94422
32, 19, 10, 3, 10.6667, 6.54896
32, 19, 9, 4, 10.6667, 6.2361
32, 19, 8, 5, 10.6667, 6.01849
32, 19, 7, 6, 10.6667, 5.90668
32, 17, 13, 2, 10.6667, 6.3421
32, 17, 11, 4, 10.6667, 5.31246
32, 17, 8, 7, 10.6667, 4.49691
32, 16, 13, 3, 10.6667, 5.55778
32, 16, 11, 5, 10.6667, 4.49691
32, 16, 9, 7, 10.6667, 3.85861
32, 15, 13, 4, 10.6667, 4.78423
32, 14, 13, 5, 10.6667, 4.02768
32, 13, 12, 7, 10.6667, 2.62467
32, 13, 11, 8, 10.6667, 2.0548
32, 13, 10, 9, 10.6667, 1.69967
33, 23, 7, 3, 11, 8.64099
33, 19, 11, 3, 11, 6.53197
33, 19, 9, 5, 11, 5.88784
33, 17, 13, 3, 11, 5.88784
33, 17, 11, 5, 11, 4.89898
33, 17, 9, 7, 11, 4.32049
33, 15, 11, 7, 11, 3.26599
33, 13, 11, 9, 11, 1.63299
34, 29, 3, 2, 11.3333, 12.4989
34, 27, 5, 2, 11.3333, 11.1455
34, 26, 5, 3, 11.3333, 10.403
34, 25, 7, 2, 11.3333, 9.87702
34, 23, 9, 2, 11.3333, 8.73053
34, 23, 8, 3, 11.3333, 8.49837
34, 23, 7, 4, 11.3333, 8.34
34, 23, 6, 5, 11.3333, 8.25967
34, 22, 7, 5, 11.3333, 7.58654
34, 21, 11, 2, 11.3333, 7.7603
34, 21, 8, 5, 11.3333, 6.94422
34, 20, 11, 3, 11.3333, 6.94422
34, 19, 13, 2, 11.3333, 7.03957
34, 19, 11, 4, 11.3333, 6.12826
34, 19, 8, 7, 11.3333, 5.4365
34, 18, 11, 5, 11.3333, 5.31246
34, 17, 15, 2, 11.3333, 6.64998
34, 17, 14, 3, 11.3333, 6.01849
34, 17, 13, 4, 11.3333, 5.4365
34, 17, 12, 5, 11.3333, 4.92161
34, 17, 11, 6, 11.3333, 4.49691
34, 17, 10, 7, 11.3333, 4.18994
34, 17, 9, 8, 11.3333, 4.02768
34, 16, 13, 5, 11.3333, 4.6428
34, 16, 11, 7, 11.3333, 3.68179
34, 15, 11, 8, 11.3333, 2.86744
34, 14, 11, 9, 11.3333, 2.0548
34, 13, 11, 10, 11.3333, 1.24722
35, 25, 7, 3, 11.6667, 9.56847
35, 23, 7, 5, 11.6667, 8.05536
35, 19, 13, 3, 11.6667, 6.59966
35, 19, 11, 5, 11.6667, 5.73488
35, 19, 9, 7, 11.6667, 5.24934
35, 17, 13, 5, 11.6667, 4.98888
35, 17, 11, 7, 11.6667, 4.10961
35, 15, 13, 7, 11.6667, 3.39935
36, 31, 3, 2, 12, 13.4412
36, 29, 5, 2, 12, 12.083
36, 29, 4, 3, 12, 12.0277
36, 28, 5, 3, 12, 11.3431
36, 27, 7, 2, 12, 10.8012
36, 27, 5, 4, 12, 10.6145
36, 26, 7, 3, 12, 10.0333
36, 25, 9, 2, 12, 9.62635
36, 25, 8, 3, 12, 9.4163
36, 25, 7, 4, 12, 9.27362
36, 24, 7, 5, 12, 8.52447
36, 23, 11, 2, 12, 8.60233
36, 23, 10, 3, 12, 8.28654
36, 23, 9, 4, 12, 8.04156
36, 23, 8, 5, 12, 7.87401
36, 23, 7, 6, 12, 7.78888
36, 22, 9, 5, 12, 7.25718
36, 21, 13, 2, 12, 7.78888
36, 21, 11, 4, 12, 6.97615
36, 20, 13, 3, 12, 6.97615
36, 20, 9, 7, 12, 5.71548
36, 19, 15, 2, 12, 7.25718
36, 19, 14, 3, 12, 6.68331
36, 19, 13, 4, 12, 6.16441
36, 19, 12, 5, 12, 5.71548
36, 19, 11, 6, 12, 5.35413
36, 19, 10, 7, 12, 5.09902
36, 19, 9, 8, 12, 4.96655
36, 18, 13, 5, 12, 5.35413
36, 18, 11, 7, 12, 4.54606
36, 17, 16, 3, 12, 6.37704
36, 17, 15, 4, 12, 5.71548
36, 17, 14, 5, 12, 5.09902
36, 17, 13, 6, 12, 4.54606
36, 17, 12, 7, 12, 4.08248
36, 17, 11, 8, 12, 3.74166
36, 17, 10, 9, 12, 3.55903
36, 16, 13, 7, 12, 3.74166
36, 16, 11, 9, 12, 2.94392
36, 15, 13, 8, 12, 2.94392
36, 14, 13, 9, 12, 2.16025
36, 13, 12, 11, 12, 0.816497
37, 29, 5, 3, 12.3333, 11.8134
37, 23, 11, 3, 12.3333, 8.21922
37, 23, 9, 5, 12.3333, 7.71722
37, 21, 11, 5, 12.3333, 6.59966
37, 19, 13, 5, 12.3333, 5.73488
37, 19, 11, 7, 12.3333, 4.98888
37, 17, 13, 7, 12.3333, 4.10961
37, 17, 11, 9, 12.3333, 3.39935
38, 31, 5, 2, 12.6667, 13.0213
38, 31, 4, 3, 12.6667, 12.9701
38, 29, 7, 2, 12.6667, 11.7284
38, 29, 5, 4, 12.6667, 11.5566
38, 27, 7, 4, 12.6667, 10.2089
38, 26, 7, 5, 12.6667, 9.46338
38, 25, 11, 2, 12.6667, 9.46338
38, 25, 9, 4, 12.6667, 8.95669
38, 25, 7, 6, 12.6667, 8.73053
38, 23, 13, 2, 12.6667, 8.57645
38, 23, 11, 4, 12.6667, 7.84573
38, 23, 8, 7, 12.6667, 7.31817
38, 22, 13, 3, 12.6667, 7.7603
38, 22, 9, 7, 12.6667, 6.64998
38, 21, 13, 4, 12.6667, 6.94422
38, 20, 11, 7, 12.6667, 5.4365
38, 19, 17, 2, 12.6667, 7.58654
38, 19, 16, 3, 12.6667, 6.94422
38, 19, 15, 4, 12.6667, 6.3421
38, 19, 14, 5, 12.6667, 5.79272
38, 19, 13, 6, 12.6667, 5.31246
38, 19, 12, 7, 12.6667, 4.92161
38, 19, 11, 8, 12.6667, 4.6428
38, 19, 10, 9, 12.6667, 4.49691
38, 18, 13, 7, 12.6667, 4.49691
38, 17, 16, 5, 12.6667, 5.4365
38, 17, 13, 8, 12.6667, 3.68179
38, 17, 11, 10, 12.6667, 3.09121
38, 16, 15, 7, 12.6667, 4.02768
38, 16, 13, 9, 12.6667, 2.86744
38, 14, 13, 11, 12.6667, 1.24722
39, 31, 5, 3, 13, 12.7541
39, 29, 7, 3, 13, 11.431
39, 27, 7, 5, 13, 9.93311
39, 25, 11, 3, 13, 9.09212
39, 23, 13, 3, 13, 8.16497
39, 23, 11, 5, 13, 7.48331
39, 23, 9, 7, 13, 7.11805
39, 21, 13, 5, 13, 6.53197
39, 19, 17, 3, 13, 7.11805
39, 19, 13, 7, 13, 4.89898
39, 19, 11, 9, 13, 4.32049
39, 17, 15, 7, 13, 4.32049
39, 17, 13, 9, 13, 3.26599
39, 15, 13, 11, 13, 1.63299
40, 35, 3, 2, 13.3333, 15.3261
40, 33, 5, 2, 13.3333, 13.9603
40, 32, 5, 3, 13.3333, 13.2246
40, 31, 7, 2, 13.3333, 12.6579
40, 31, 5, 4, 13.3333, 12.4989
40, 29, 9, 2, 13.3333, 11.4407
40, 29, 8, 3, 13.3333, 11.2645
40, 29, 7, 4, 13.3333, 11.1455
40, 29, 6, 5, 13.3333, 11.0855
40, 27, 11, 2, 13.3333, 10.3387
40, 27, 8, 5, 13.3333, 9.74109
40, 26, 11, 3, 13.3333, 9.53357
40, 26, 9, 5, 13.3333, 9.10433
40, 25, 13, 2, 13.3333, 9.39267
40, 25, 11, 4, 13.3333, 8.73053
40, 25, 8, 7, 13.3333, 8.25967
40, 24, 11, 5, 13.3333, 7.93025
40, 23, 15, 2, 13.3333, 8.65384
40, 23, 14, 3, 13.3333, 8.17856
40, 23, 13, 4, 13.3333, 7.7603
40, 23, 12, 5, 13.3333, 7.4087
40, 23, 11, 6, 13.3333, 7.13364
40, 23, 10, 7, 13.3333, 6.94422
40, 23, 9, 8, 13.3333, 6.84755
40, 22, 13, 5, 13.3333, 6.94422
40, 21, 17, 2, 13.3333, 8.17856
40, 21, 11, 8, 13.3333, 5.55778
40, 20, 17, 3, 13.3333, 7.4087
40, 20, 13, 7, 13.3333, 5.31246
40, 20, 11, 9, 13.3333, 4.78423
40, 19, 17, 4, 13.3333, 6.64998
40, 19, 16, 5, 13.3333, 6.01849
40, 19, 13, 8, 13.3333, 4.49691
40, 19, 11, 10, 13.3333, 4.02768
40, 18, 17, 5, 13.3333, 5.90668
40, 17, 16, 7, 13.3333, 4.49691
40, 17, 15, 8, 13.3333, 3.85861
40, 17, 14, 9, 13.3333, 3.29983
40, 17, 13, 10, 13.3333, 2.86744
40, 17, 12, 11, 13.3333, 2.62467
40, 16, 13, 11, 13.3333, 2.0548
40, 15, 14, 11, 13.3333, 1.69967
41, 31, 7, 3, 13.6667, 12.3648
41, 29, 7, 5, 13.6667, 10.873
41, 25, 13, 3, 13.6667, 8.99383
41, 25, 9, 7, 13.6667, 8.05536
41, 23, 13, 5, 13.6667, 7.36357
41, 23, 11, 7, 13.6667, 6.79869
41, 19, 17, 5, 13.6667, 6.18241
41, 19, 15, 7, 13.6667, 4.98888
41, 19, 13, 9, 13.6667, 4.10961
41, 17, 13, 11, 13.6667, 2.49444
42, 37, 3, 2, 14, 16.2686
42, 35, 4, 3, 14, 14.8549
42, 34, 5, 3, 14, 14.1657
42, 33, 7, 2, 14, 13.5892
42, 33, 5, 4, 14, 13.4412
42, 32, 7, 3, 14, 12.8323
42, 31, 9, 2, 14, 12.3558
42, 31, 8, 3, 14, 12.1929
42, 31, 7, 4, 14, 12.083
42, 31, 6, 5, 14, 12.0277
42, 29, 11, 2, 14, 11.225
42, 29, 10, 3, 14, 10.9848
42, 29, 9, 4, 14, 10.8012
42, 29, 8, 5, 14, 10.6771
42, 29, 7, 6, 14, 10.6145
42, 28, 11, 3, 14, 10.4243
42, 28, 9, 5, 14, 10.0333
42, 27, 13, 2, 14, 10.2307
42, 27, 11, 4, 14, 9.62635
42, 27, 8, 7, 14, 9.20145
42, 26, 11, 5, 14, 8.83176
42, 26, 9, 7, 14, 8.52447
42, 25, 14, 3, 14, 8.98146
42, 25, 13, 4, 14, 8.60233
42, 25, 11, 6, 14, 8.04156
42, 25, 9, 8, 14, 7.78888
42, 24, 13, 5, 14, 7.78888
42, 24, 11, 7, 14, 7.25718
42, 23, 17, 2, 14, 8.83176
42, 23, 16, 3, 14, 8.28654
42, 23, 15, 4, 14, 7.78888
42, 23, 14, 5, 14, 7.34847
42, 23, 13, 6, 14, 6.97615
42, 23, 12, 7, 14, 6.68331
42, 23, 11, 8, 14, 6.48074
42, 23, 10, 9, 14, 6.37704
42, 22, 17, 3, 14, 8.04156
42, 22, 13, 7, 14, 6.16441
42, 21, 19, 2, 14, 8.52447
42, 21, 17, 4, 14, 7.25718
42, 21, 16, 5, 14, 6.68331
42, 21, 13, 8, 14, 5.35413
42, 21, 11, 10, 14, 4.96655
42, 20, 19, 3, 14, 7.78888
42, 20, 13, 9, 14, 4.54606
42, 19, 18, 5, 14, 6.37704
42, 19, 17, 6, 14, 5.71548
42, 19, 16, 7, 14, 5.09902
42, 19, 15, 8, 14, 4.54606
42, 19, 14, 9, 14, 4.08248
42, 19, 13, 10, 14, 3.74166
42, 19, 12, 11, 14, 3.55903
42, 18, 17, 7, 14, 4.96655
42, 18, 13, 11, 14, 2.94392
42, 17, 16, 9, 14, 3.55903
42, 17, 14, 11, 14, 2.44949
42, 17, 13, 12, 14, 2.16025
42, 16, 15, 11, 14, 2.16025
42, 15, 14, 13, 14, 0.816497
43, 31, 7, 5, 14.3333, 11.8134
43, 29, 11, 3, 14.3333, 10.873
43, 29, 9, 5, 14.3333, 10.4987
43, 27, 11, 5, 14.3333, 9.28559
43, 25, 11, 7, 14.3333, 7.71722
43, 23, 17, 3, 14.3333, 8.37987
43, 23, 13, 7, 14.3333, 6.59966
43, 23, 11, 9, 14.3333, 6.18241
43, 21, 17, 5, 14.3333, 6.79869
43, 19, 17, 7, 14.3333, 5.24934
43, 19, 13, 11, 14.3333, 3.39935
43, 17, 15, 11, 14.3333, 2.49444
44, 37, 5, 2, 14.6667, 15.8395
44, 37, 4, 3, 14.6667, 15.7973
44, 34, 7, 3, 14.6667, 13.7679
44, 33, 7, 4, 14.6667, 13.0213
44, 32, 7, 5, 14.6667, 12.2837
44, 31, 11, 2, 14.6667, 12.1198
44, 31, 10, 3, 14.6667, 11.8977
44, 31, 9, 4, 14.6667, 11.7284
44, 31, 8, 5, 14.6667, 11.6142
44, 31, 7, 6, 14.6667, 11.5566
44, 29, 13, 2, 14.6667, 11.0855
44, 29, 11, 4, 14.6667, 10.5304
44, 29, 8, 7, 14.6667, 10.1434
44, 28, 13, 3, 14.6667, 10.274
44, 28, 11, 5, 14.6667, 9.74109
44, 27, 13, 4, 14.6667, 9.46338
44, 27, 10, 7, 14.6667, 8.80656
44, 26, 11, 7, 14.6667, 8.17856
44, 25, 17, 2, 14.6667, 9.53357
44, 25, 16, 3, 14.6667, 9.03081
44, 25, 13, 6, 14.6667, 7.84573
44, 25, 12, 7, 14.6667, 7.58654
44, 25, 11, 8, 14.6667, 7.4087
44, 24, 13, 7, 14.6667, 7.03957
44, 23, 19, 2, 14.6667, 9.10433
44, 23, 17, 4, 14.6667, 7.93025
44, 23, 16, 5, 14.6667, 7.4087
44, 23, 13, 8, 14.6667, 6.2361
44, 23, 11, 10, 14.6667, 5.90668
44, 22, 19, 3, 14.6667, 8.34
44, 22, 17, 5, 14.6667, 7.13364
44, 22, 15, 7, 14.6667, 6.12826
44, 22, 13, 9, 14.6667, 5.4365
44, 21, 19, 4, 14.6667, 7.58654
44, 21, 13, 10, 14.6667, 4.6428
44, 20, 17, 7, 14.6667, 5.55778
44, 20, 13, 11, 14.6667, 3.85861
44, 19, 18, 7, 14.6667, 5.4365
44, 19, 17, 8, 14.6667, 4.78423
44, 19, 16, 9, 14.6667, 4.18993
44, 19, 14, 11, 14.6667, 3.29983
44, 19, 13, 12, 14.6667, 3.09121
44, 17, 16, 11, 14.6667, 2.62467
44, 17, 14, 13, 14.6667, 1.69967
44, 16, 15, 13, 14.6667, 1.24722
45, 37, 5, 3, 15, 15.5778
45, 33, 7, 5, 15, 12.7541
45, 31, 11, 3, 15, 11.7757
45, 31, 9, 5, 15, 11.431
45, 29, 13, 3, 15, 10.7083
45, 29, 11, 5, 15, 10.198
45, 29, 9, 7, 15, 9.93311
45, 27, 13, 5, 15, 9.09212
45, 27, 11, 7, 15, 8.64099
45, 25, 17, 3, 15, 9.09212
45, 25, 13, 7, 15, 7.48331
45, 25, 11, 9, 15, 7.11805
45, 23, 19, 3, 15, 8.64099
45, 23, 17, 5, 15, 7.48331
45, 23, 15, 7, 15, 6.53197
45, 23, 13, 9, 15, 5.88784
45, 21, 19, 5, 15, 7.11805
45, 21, 13, 11, 15, 4.32049
45, 19, 17, 9, 15, 4.32049
45, 19, 15, 11, 15, 3.26599
45, 17, 15, 13, 15, 1.63299
46, 41, 3, 2, 15.3333, 18.1537
46, 39, 5, 2, 15.3333, 16.7796
46, 38, 5, 3, 15.3333, 16.0485
46, 37, 7, 2, 15.3333, 15.456
46, 37, 5, 4, 15.3333, 15.3261
46, 35, 9, 2, 15.3333, 14.197
46, 35, 8, 3, 15.3333, 14.0554
46, 34, 7, 5, 15.3333, 13.2246
46, 33, 8, 5, 15.3333, 12.5521
46, 32, 11, 3, 15.3333, 12.2293
46, 32, 9, 5, 15.3333, 11.8977
46, 31, 13, 2, 15.3333, 11.9536
46, 31, 11, 4, 15.3333, 11.4407
46, 31, 8, 7, 15.3333, 11.0855
46, 29, 15, 2, 15.3333, 11.0252
46, 29, 14, 3, 15.3333, 10.6562
46, 29, 13, 4, 15.3333, 10.3387
46, 29, 12, 5, 15.3333, 10.0775
46, 29, 11, 6, 15.3333, 9.87702
46, 29, 10, 7, 15.3333, 9.74109
46, 29, 9, 8, 15.3333, 9.67241
46, 28, 13, 5, 15.3333, 9.53357
46, 27, 17, 2, 15.3333, 10.274
46, 27, 14, 5, 15.3333, 9.03081
46, 27, 11, 8, 15.3333, 8.34
46, 26, 17, 3, 15.3333, 9.46338
46, 26, 11, 9, 15.3333, 7.58654
46, 25, 19, 2, 15.3333, 9.74109
46, 25, 17, 4, 15.3333, 8.65384
46, 25, 13, 8, 15.3333, 7.13364
46, 24, 17, 5, 15.3333, 7.84573
46, 23, 21, 2, 15.3333, 9.46338
46, 23, 20, 3, 15.3333, 8.80656
46, 23, 19, 4, 15.3333, 8.17856
46, 23, 18, 5, 15.3333, 7.58654
46, 23, 17, 6, 15.3333, 7.03957
46, 23, 16, 7, 15.3333, 6.54896
46, 23, 15, 8, 15.3333, 6.12826
46, 23, 14, 9, 15.3333, 5.79272
46, 23, 13, 10, 15.3333, 5.55778
46, 23, 12, 11, 15.3333, 5.4365
46, 22, 19, 5, 15.3333, 7.4087
46, 22, 17, 7, 15.3333, 6.2361
46, 21, 17, 8, 15.3333, 5.4365
46, 20, 19, 7, 15.3333, 5.90668
46, 20, 17, 9, 15.3333, 4.6428
46, 19, 17, 10, 15.3333, 3.85861
46, 19, 16, 11, 15.3333, 3.29983
46, 19, 14, 13, 15.3333, 2.62467
46, 18, 17, 11, 15.3333, 3.09121
46, 17, 16, 13, 15.3333, 1.69967
46, 17, 15, 14, 15.3333, 1.24722
47, 37, 7, 3, 15.6667, 15.1731
47, 31, 13, 3, 15.6667, 11.5854
47, 31, 11, 5, 15.6667, 11.1156
47, 31, 9, 7, 15.6667, 10.873
47, 29, 13, 5, 15.6667, 9.97775
47, 29, 11, 7, 15.6667, 9.56847
47, 27, 13, 7, 15.6667, 8.37987
47, 25, 19, 3, 15.6667, 9.28559
47, 25, 13, 9, 15.6667, 6.79869
47, 23, 19, 5, 15.6667, 7.71722
47, 23, 17, 7, 15.6667, 6.59966
47, 23, 13, 11, 15.6667, 5.24934
47, 19, 17, 11, 15.6667, 3.39935
47, 19, 15, 13, 15.6667, 2.49444
48, 43, 3, 2, 16, 19.0962
48, 41, 5, 2, 16, 17.72
48, 41, 4, 3, 16, 17.6824
48, 39, 7, 2, 16, 16.3911
48, 39, 5, 4, 16, 16.2686
48, 38, 7, 3, 16, 15.6418
48, 37, 9, 2, 16, 15.1217
48, 37, 8, 3, 16, 14.9889
48, 37, 7, 4, 16, 14.8997
48, 37, 6, 5, 16, 14.8549
48, 36, 7, 5, 16, 14.1657
48, 35, 11, 2, 16, 13.9284
48, 35, 9, 4, 16, 13.5892
48, 34, 11, 3, 16, 13.1403
48, 34, 9, 5, 16, 12.8323
48, 33, 13, 2, 16, 12.8323
48, 33, 8, 7, 16, 12.0277
48, 32, 13, 3, 16, 12.0277
48, 32, 11, 5, 16, 11.5758
48, 32, 9, 7, 16, 11.3431
48, 31, 15, 2, 16, 11.8603
48, 31, 14, 3, 16, 11.5181
48, 31, 13, 4, 16, 11.225
48, 31, 12, 5, 16, 10.9848
48, 31, 11, 6, 16, 10.8012
48, 31, 10, 7, 16, 10.6771
48, 31, 9, 8, 16, 10.6145
48, 30, 11, 7, 16, 10.0333
48, 29, 17, 2, 16, 11.0454
48, 29, 16, 3, 16, 10.6145
48, 29, 15, 4, 16, 10.2307
48, 29, 14, 5, 16, 9.89949
48, 29, 13, 6, 16, 9.62635
48, 29, 12, 7, 16, 9.4163
48, 29, 11, 8, 16, 9.27362
48, 29, 10, 9, 16, 9.20145
48, 28, 17, 3, 16, 10.2307
48, 28, 11, 9, 16, 8.52447
48, 27, 19, 2, 16, 10.4243
48, 27, 17, 4, 16, 9.4163
48, 27, 16, 5, 16, 8.98146
48, 27, 13, 8, 16, 8.04156
48, 27, 11, 10, 16, 7.78888
48, 26, 19, 3, 16, 9.62635
48, 26, 17, 5, 16, 8.60233
48, 26, 15, 7, 16, 7.78888
48, 25, 21, 2, 16, 10.0333
48, 25, 19, 4, 16, 8.83176
48, 25, 17, 6, 16, 7.78888
48, 25, 16, 7, 16, 7.34847
48, 25, 14, 9, 16, 6.68331
48, 25, 12, 11, 16, 6.37704
48, 24, 19, 5, 16, 8.04156
48, 24, 17, 7, 16, 6.97615
48, 24, 13, 11, 16, 5.71548
48, 23, 22, 3, 16, 9.20145
48, 23, 21, 4, 16, 8.52447
48, 23, 19, 6, 16, 7.25718
48, 23, 18, 7, 16, 6.68331
48, 23, 17, 8, 16, 6.16441
48, 23, 16, 9, 16, 5.71548
48, 23, 14, 11, 16, 5.09902
48, 23, 13, 12, 16, 4.96655
48, 22, 21, 5, 16, 7.78888
48, 22, 19, 7, 16, 6.48074
48, 22, 17, 9, 16, 5.35413
48, 21, 19, 8, 16, 5.71548
48, 21, 17, 10, 16, 4.54606
48, 21, 16, 11, 16, 4.08248
48, 20, 19, 9, 16, 4.96655
48, 20, 17, 11, 16, 3.74166
48, 19, 18, 11, 16, 3.55903
48, 19, 17, 12, 16, 2.94392
48, 19, 16, 13, 16, 2.44949
48, 19, 15, 14, 16, 2.16025
48, 18, 17, 13, 16, 2.16025
48, 17, 16, 15, 16, 0.816497
49, 41, 5, 3, 16.3333, 17.4611
49, 37, 7, 5, 16.3333, 14.6363
49, 35, 11, 3, 16.3333, 13.5974
49, 31, 13, 5, 16.3333, 10.873
49, 31, 11, 7, 16.3333, 10.4987
49, 29, 17, 3, 16.3333, 10.6249
49, 29, 13, 7, 16.3333, 9.28559
49, 29, 11, 9, 16.3333, 8.99383
49, 27, 17, 5, 16.3333, 8.99382
49, 25, 17, 7, 16.3333, 7.36357
49, 25, 13, 11, 16.3333, 6.18241
49, 23, 21, 5, 16.3333, 8.05536
49, 23, 19, 7, 16.3333, 6.79869
49, 23, 17, 9, 16.3333, 5.73488
49, 23, 15, 11, 16.3333, 4.98888
49, 21, 17, 11, 16.3333, 4.10961
49, 19, 17, 13, 16.3333, 2.49444
50, 43, 5, 2, 16.6667, 18.6607
50, 43, 4, 3, 16.6667, 18.625
50, 41, 7, 2, 16.6667, 17.3269
50, 41, 5, 4, 16.6667, 17.2111
50, 40, 7, 3, 16.6667, 16.5798
50, 39, 7, 4, 16.6667, 15.8395
50, 38, 7, 5, 16.6667, 15.107
50, 37, 11, 2, 16.6667, 14.8399
